DateTime,temperature_C,pressure_hPa,wind_speed_m/s,wind_direction
1995-06-29,-12.533333333333331,981.75,4.0,276.16488012700955
1995-06-30,-9.857142857142858,976.7125,14.333333333333334,268.6127479666087
1995-07-01,-18.325,972.3375,4.0,355.2607210727365
1995-07-02,-24.7125,977.9125,1.8571428571428572,327.0786273482437
1995-07-03,-24.85,982.2875,1.0,351.1654355769986
1995-07-04,-23.771428571428572,980.225,1.7142857142857142,273.94675178320233
1995-07-05,-24.900000000000002,991.2,3.0,334.2236756888442
1995-07-06,-20.814285714285713,994.9375,1.2,348.13263107422574
1995-07-07,-18.466666666666665,985.375,3.25,268.5840647469372
1995-07-08,-23.5125,993.875,2.0,329.80385537602956
1995-07-09,-25.0625,982.9625,2.5,312.0446075069192
1995-07-10,-25.75714285714286,976.025,1.5,272.50965691438154
1995-07-11,-28.65,981.9375,1.0,338.370462834839
1995-07-12,-30.225,977.3375,,280.62486927345725
1995-07-13,-25.275,982.725,,253.62356945311546
1995-07-14,-21.5,981.6,2.3333333333333335,292.38232957012826
1995-07-15,-26.614285714285717,974.45,2.6666666666666665,351.89479519634614
1995-07-16,-25.6875,996.05,2.0,318.9492714504478
1995-07-17,-25.775,1000.65,11.0,247.08424198968754
1995-07-18,-15.425,992.55,28.0,247.39801143841566
1995-07-19,-14.55,987.0,3.0,251.0191630127191
1995-07-20,-21.516666666666666,978.625,2.2,325.0330638250582
1995-07-21,-22.12857142857143,986.5125,3.0,345.8729199287222
1995-07-22,-22.8,995.875,3.3333333333333335,21.03659772340028
1995-07-23,-20.966666666666665,983.175,2.1666666666666665,270.75559544004614
1995-07-24,-25.2875,993.35,,283.957028624794
1995-07-25,-26.0,997.1375,3.0,338.1377812784058
1995-07-26,-25.3875,993.5625,2.0,6.530560466390577
1995-07-27,-25.95,986.0125,1.75,285.1201785094705
1995-07-28,-24.4625,980.2625,2.5,327.9780329783965
1995-07-29,-25.775,984.825,1.6666666666666667,308.31705465633735
1995-07-30,-19.6125,996.0625,2.3333333333333335,313.24352960086134
1995-07-31,-17.385714285714286,1002.9625,3.0,336.669497258222
1995-08-01,-11.766666666666666,992.475,4.0,277.11468319069337
1995-08-02,-12.38,986.3125,4.333333333333333,36.94743506967282
1995-08-03,-19.675,988.825,2.0,359.106097059657
1995-08-04,-21.225,989.375,2.5,300.9851830254202
1995-08-05,-19.625,984.7875,2.25,314.65977153381107
1995-08-06,-17.7,985.7875,3.25,359.0354573215548
1995-08-07,-19.925,975.45,1.25,21.59174773629382
1995-08-08,-22.0,970.2,2.0,19.24657751772741
1995-08-09,-24.075,971.6625,1.25,4.126058274885148
1995-08-10,-25.225,977.4875,1.0,342.0179673855979
1995-08-11,-25.557142857142857,989.15,2.0,359.81502395953964
1995-08-12,-26.642857142857142,977.9875,1.0,350.67565190560623
1995-08-13,-25.814285714285713,969.9,2.8,0.38297614071842223
1995-08-14,-24.642857142857142,962.6875,1.4,292.0573903816007
1995-08-15,-10.775,947.2,2.0,323.4539737062044
1995-08-16,-18.766666666666666,942.6375,,278.4694395336094
1995-08-17,-21.15,954.2875,2.25,294.49584799329307
1995-08-18,-22.3625,962.4375,2.4,315.9609925839792
1995-08-19,-21.375,970.4250000000001,2.4,266.66083493102644
1995-08-20,-20.95,972.65,,240.0
1995-08-21,-22.685714285714287,969.3125,4.0,5.879629113895186
1995-08-22,-25.650000000000002,957.5375,4.0,256.7450204122543
1995-08-23,-22.1625,964.4375,2.857142857142857,256.14695105070746
1995-08-24,-20.125,977.4125,6.333333333333333,287.81622194662134
1995-08-25,-23.133333333333336,973.65,2.0,316.1262562671882
1995-08-26,-25.8,970.425,3.0,291.0252734138324
1995-08-27,-25.4,966.5875,2.0,25.628723115948326
1995-08-28,-26.8125,963.3125,1.4,334.6929219170908
1995-08-29,-28.083333333333332,970.0125,2.0,313.31523130543263
1995-08-30,-30.15,986.0,4.0,9.922670588624941
1995-08-31,-28.4375,984.025,1.0,40.0
1995-09-01,-24.957142857142856,986.825,4.0,240.0
1995-09-02,-24.6875,986.625,1.5,354.3737004247386
1995-09-03,-25.6125,981.2375,2.3333333333333335,238.81164010731135
1995-09-04,-30.8625,976.925,1.0,308.01694665403136
1995-09-05,-33.75,969.1875,1.0,305.0
1995-09-06,-34.175,969.8375,1.5,303.370462834839
1995-09-07,-32.7,972.8,2.0,19.999999999999996
1995-09-08,-25.360000000000003,970.1125,1.0,330.86383376331634
1995-09-09,-27.0125,981.075,3.25,294.24988254747524
1995-09-10,-27.025,980.325,3.0,332.4585213874162
1995-09-11,-29.9125,976.5875,0.0,
1995-09-12,-31.2375,971.075,2.5,240.0
1995-09-13,-29.857142857142858,962.2375,2.0,271.0283783081428
1995-09-14,-23.55,952.525,2.5,344.78508560511887
1995-09-15,-26.8375,949.7625,2.6,273.87130629837196
1995-09-16,-24.883333333333336,949.425,2.25,304.93529084891105
1995-09-17,-11.8,948.425,24.0,257.45664153834514
1995-09-18,-12.1125,954.7875,2.5,40.36845499971813
1995-09-19,-18.675,960.65,2.0,335.36660116843586
1995-09-20,-20.275,958.1,2.6666666666666665,260.9270903433315
1995-09-21,-17.7125,955.15,3.25,1.3749507569801254
1995-09-22,-15.6875,948.6125,2.0,340.0
1995-09-23,-14.375,948.1374999999999,2.0,276.2104096073077
1995-09-24,-15.525,956.7375,2.75,299.1719929004965
1995-09-25,-15.525,962.375,3.0,274.20789869879053
1995-09-26,-18.15,966.6125,1.0,17.284197729750833
1995-09-27,-19.01666666666667,960.3375,3.8333333333333335,33.00247475096737
1995-09-28,-21.1875,954.8875,2.75,0.0
1995-09-29,-17.75,951.175,3.0,306.4851336558059
1995-09-30,-17.0875,953.8375,,3.280706464406285
1995-10-01,-15.442857142857141,960.9,4.666666666666667,318.4374801391503
1995-10-02,-11.9375,959.45,7.0,260.0
1995-10-03,-14.3,960.8125,5.0,325.0603584568249
1995-10-04,-17.2375,959.9375,1.0,309.9176673213399
1995-10-05,-22.614285714285717,967.875,2.0,300.18190875389723
1995-10-06,-25.2875,976.6625,2.0,327.5695818501421
1995-10-07,-24.3875,983.65,1.8,2.3285568154134912
1995-10-08,-20.15,979.8875,1.2,329.2583782450397
1995-10-09,-16.7125,968.7625,2.0,345.4412662585468
1995-10-10,-20.6875,963.9875,4.0,278.1052048036538
1995-10-11,-22.1,966.4,1.0,292.98734481095994
1995-10-12,-21.425,966.575,1.25,332.1220128556669
1995-10-13,-17.8625,965.725,1.5,301.31920950121156
1995-10-14,-17.4,952.6125,3.0,3.416190528755434
1995-10-15,-14.3125,947.5375,2.0,360.0
1995-10-16,-12.0875,956.3,2.0,270.38716867647344
1995-10-17,-12.5,962.775,3.6666666666666665,4.283932830337977
1995-10-18,-16.0,961.5,1.6,247.99265502050247
1995-10-19,-14.5875,957.7625,10.333333333333334,241.25538450902275
1995-10-20,-17.5125,960.775,,249.6782974598175
1995-10-21,-15.8125,965.6285714285714,,236.68751867881826
1995-10-22,-12.016666666666666,965.3875,,252.43750202751795
1995-10-23,-13.375,968.475,2.3333333333333335,11.503321665339303
1995-10-24,-16.525,966.525,1.4,254.89390828985015
1995-10-25,-17.15,970.1875,2.0,314.6724203766125
1995-10-26,-19.075,976.8000000000001,6.75,250.72372078777266
1995-10-27,-22.0,974.6125,1.75,235.0
1995-10-28,-23.5,973.975,1.0,65.20450168970187
1995-10-29,-23.85,970.575,1.0,308.3344904357442
1995-10-30,-21.1875,960.8625,2.5,240.46972398707464
1995-10-31,-16.775,959.7125,5.0,246.6193247521778
1995-11-01,-19.25,952.15,1.6,259.0053688334807
1995-11-02,-17.525,950.825,2.0,344.58560676862174
1995-11-03,-11.2625,958.2125,4.0,282.15050197593166
1995-11-04,-12.314285714285715,963.65,3.8,348.9065556771765
1995-11-05,-13.95,963.6125,2.0,281.6389062021258
1995-11-06,-15.0125,964.975,1.6666666666666667,256.2513349329214
1995-11-07,-15.825,968.8375,1.6666666666666667,117.89955038629984
1995-11-08,-17.875,964.9625,1.5714285714285714,281.3990315586369
1995-11-09,-15.2125,955.85,3.0,283.3778172090177
1995-11-10,-12.414285714285715,956.3,2.6666666666666665,276.9975252490326
1995-11-11,-6.771428571428571,955.4625,,240.0
1995-11-12,-5.2875,964.6625,,243.85304894929254
1995-11-13,-6.8375,960.375,5.5,40.463475319694716
1995-11-14,-9.525,957.975,2.0,308.5304960382141
1995-11-15,-9.85,963.85,3.0,252.7828442998927
1995-11-16,-8.2625,970.35,2.5,330.8146238083719
1995-11-17,-9.6625,969.95,2.2857142857142856,339.6782974598175
1995-11-18,-9.985714285714286,968.8857142857142,1.0,262.5344374593685
1995-11-19,-8.35,969.4666666666667,2.5,16.459168112858467
1995-11-20,-10.379999999999999,965.6600000000001,3.0,4.999999999999998
1995-11-21,-7.95,959.6166666666667,6.5,185.70465726466878
1995-11-22,-3.1857142857142855,958.0571428571428,18.333333333333332,254.44095502568632
1995-11-23,-3.4428571428571426,970.1428571428571,17.0,197.3694975219936
1995-11-24,-0.4333333333333334,972.5500000000001,3.3333333333333335,198.434948822922
1995-11-25,-2.0571428571428574,972.0,1.75,7.231061417814086
1995-11-26,-4.8125,968.3625,3.5,292.46312952946425
1995-11-27,-5.728571428571429,972.2428571428571,1.7142857142857142,351.505851088935
1995-11-28,-6.1000000000000005,974.6714285714286,1.0,273.4415600625721
1995-11-29,-6.633333333333333,973.4,1.6,195.27018541162707
1995-11-30,-6.3999999999999995,973.7666666666668,1.4,229.01481697457976
1995-12-01,-5.466666666666666,973.7571428571429,1.2,243.73789306893792
1995-12-02,-2.3,973.075,3.3333333333333335,268.37046283483903
1995-12-03,-3.2875,970.3125,2.4,206.35652152142518
1995-12-04,-4.542857142857143,967.1625,2.3333333333333335,30.218085523816995
1995-12-05,-4.8,962.8875,1.8571428571428572,308.46435004229534
1995-12-06,-4.15,963.9428571428572,1.7142857142857142,254.66597352420865
1995-12-07,-4.033333333333333,967.3000000000001,2.857142857142857,260.232209341696
1995-12-08,-4.68,962.3000000000001,2.5,278.1620651543335
1995-12-09,-2.6142857142857143,958.3285714285714,3.2857142857142856,347.44834218099123
1995-12-10,-1.4333333333333333,958.7142857142857,2.0,261.23069121746977
1995-12-11,-2.95,961.4,,253.74216751230693
1995-12-12,-2.1,955.8,2.0,315.48167589508364
1995-12-13,-3.185714285714286,955.0125,3.7142857142857144,234.00996331627772
1995-12-14,-2.857142857142857,960.0125,2.4,273.2521165497703
1995-12-15,-3.025,965.9,9.0,246.26734451052704
1995-12-16,-3.16,968.2333333333332,8.0,237.1784699101855
1995-12-17,-2.6,967.0799999999999,2.0,235.0
1995-12-18,-2.1666666666666665,966.0600000000001,2.2,295.77542486543734
1995-12-19,-2.1666666666666665,959.6833333333334,1.8333333333333333,208.52433236150716
1995-12-20,-3.1714285714285713,958.8375,2.5,290.65550177596333
1995-12-21,-0.9500000000000001,960.3625,2.0,279.3343885659949
1995-12-22,0.8375,962.125,5.0,315.7674330581756
1995-12-23,2.2,963.4125,4.333333333333333,309.31211237725586
1995-12-24,2.8249999999999997,965.8142857142857,1.8571428571428572,272.5330044034933
1995-12-25,0.875,967.8571428571429,1.6,261.69651523934795
1995-12-26,0.09999999999999998,965.9799999999999,3.3333333333333335,291.5197647251307
1995-12-27,-2.1,966.22,2.0,2.192400169683916
1995-12-28,-1.8199999999999998,965.1857142857143,3.4,306.6966532971626
1995-12-29,-1.8714285714285714,961.1142857142858,4.2,212.82544344233668
1995-12-30,-2.25,965.0125,4.833333333333333,230.05115735938372
1995-12-31,-1.9166666666666667,962.4375,2.25,348.370462834839
1996-01-01,-2.8,962.975,10.0,277.47578613787584
1996-01-02,-2.5,967.875,3.6666666666666665,176.509036740422
1996-01-03,-3.8125,969.4125,2.0,242.75208901713978
1996-01-04,-3.716666666666667,968.5,2.75,242.4736708159159
1996-01-05,-3.242857142857143,973.9,2.5714285714285716,274.89495922986174
1996-01-06,-3.314285714285714,976.1125000000001,2.5,350.1039093610171
1996-01-07,-4.325,972.8125,2.6666666666666665,284.65568239290434
1996-01-08,-3.9,974.2375,2.375,306.4233130868151
1996-01-09,-2.028571428571429,982.0,2.25,221.76677871187616
1996-01-10,-0.8285714285714285,981.4125,2.75,323.20724398534975
1996-01-11,0.6,977.9,2.5714285714285716,320.750618576306
1996-01-12,-2.1375,972.8125,4.0,241.939212870334
1996-01-13,-2.9,972.0375,2.0,218.1326310742257
1996-01-14,-3.1833333333333336,965.65,3.0,278.006085136974
1996-01-15,-3.55,966.0125,7.333333333333333,254.94355549100266
1996-01-16,-3.3,967.0125,2.4,234.3604124827607
1996-01-17,-4.975,966.35,12.5,248.8898230644749
1996-01-18,-5.057142857142857,966.2,8.666666666666666,228.7732945103526
1996-01-19,-4.3428571428571425,966.6375,1.0,226.70495327058325
1996-01-20,-5.3,960.85,1.5,264.9717382157039
1996-01-21,-5.3125,959.3875,3.0,265.23036733335493
1996-01-22,-3.4285714285714284,966.3375,3.25,343.5452879214132
1996-01-23,-3.3200000000000003,970.0875,2.0,340.32170254018246
1996-01-24,-4.516666666666667,968.5625,3.3333333333333335,260.9646119328113
1996-01-25,-4.671428571428572,968.65,3.0,22.745912313976802
1996-01-26,-3.585714285714286,973.375,2.5,327.4738662341644
1996-01-27,-2.45,980.175,3.2,317.431080218811
1996-01-28,0.7625000000000001,982.0875,16.0,265.4612937567642
1996-01-29,-1.125,979.675,,284.9594292666716
1996-01-30,-0.525,982.475,8.0,247.1746772576579
1996-01-31,1.2125,982.15,3.5,269.24123362022544
1996-02-01,-0.75,982.9,,312.37503564123585
1996-02-02,-2.066666666666667,980.15,2.0,262.2113018633108
1996-02-03,-3.175,985.85,3.142857142857143,281.3637871018335
1996-02-04,-2.6399999999999997,982.4571428571428,1.6,329.39082087418205
1996-02-05,-3.466666666666667,983.4125,1.7142857142857142,287.1146287614898
1996-02-06,-2.6999999999999997,977.6,2.0,21.053248216797638
1996-02-07,-3.6125000000000003,973.7375,2.4,263.3220169185457
1996-02-08,-4.4125,979.725,4.0,249.49709644520135
1996-02-09,-4.333333333333333,986.8625,1.5,263.8097300848715
1996-02-10,-6.266666666666667,982.3625,1.8571428571428572,317.40293968076503
1996-02-11,-5.875,979.7125,2.0,298.6410758485364
1996-02-12,-5.542857142857143,975.425,2.142857142857143,13.45701647932354
1996-02-13,-6.9875,976.7625,2.8333333333333335,313.2227156733703
1996-02-14,-7.8500000000000005,975.0875,3.0,250.7049181667366
1996-02-15,-8.3,961.1875,1.3333333333333333,218.24724555691952
1996-02-16,-7.3125,962.725,2.6666666666666665,265.48465852290474
1996-02-17,-7.075,971.85,2.0,230.04511862573702
1996-02-18,-7.26,971.1375,2.0,358.93531043340454
1996-02-19,-8.616666666666667,969.3625,3.1666666666666665,282.2678254218203
1996-02-20,-8.1875,971.8625,2.6666666666666665,251.98546540404254
1996-02-21,-7.720000000000001,973.2625,2.5,291.5630839883745
1996-02-22,-8.175,972.2,,246.2625705867156
1996-02-23,-7.325,972.4125,,229.4567970059545
1996-02-24,-8.1375,973.775,3.0,284.44146394258786
1996-02-25,-10.114285714285714,972.3,2.7142857142857144,255.0
1996-02-26,-10.083333333333334,972.5625,2.0,310.8911453364471
1996-02-27,-9.716666666666667,972.725,2.5,274.06388890236633
1996-02-28,-9.257142857142856,970.825,3.0,285.1330554642792
1996-02-29,-10.0875,972.1625,6.0,252.51437930669925
1996-03-01,-9.012500000000001,974.0625,3.0,278.494910337293
1996-03-02,-7.8125,968.7125,2.0,272.33863930038945
1996-03-03,-7.9625,967.025,18.0,251.22658427188307
1996-03-04,-9.4125,965.7,1.6666666666666667,336.75015492348155
1996-03-05,-10.5625,962.725,2.0,220.0
1996-03-06,-11.15,964.9125,2.25,272.743829340877
1996-03-07,-10.95,969.0875,1.6666666666666667,237.4630204171151
1996-03-08,-13.3125,967.625,2.0,259.2746909292599
1996-03-09,-12.525,965.3375,2.142857142857143,332.28424974783456
1996-03-10,-10.7625,972.3375,2.75,303.28584449250735
1996-03-11,-11.9,978.825,2.8,254.0341631301747
1996-03-12,-12.6375,975.0,1.5,24.999999999999986
1996-03-13,-14.6875,965.05,2.0,315.86820763494165
1996-03-14,-15.862499999999999,974.825,3.3333333333333335,312.1006852744914
1996-03-15,-15.0375,984.1375,1.8571428571428572,347.98156612639593
1996-03-16,-10.733333333333334,982.3375,2.8,20.236833517229652
1996-03-17,-1.385714285714286,976.6875,3.0,311.2750231760441
1996-03-18,-6.68,963.6375,4.5,31.29315433606224
1996-03-19,-8.071428571428571,968.1375,4.0,29.783613357410385
1996-03-20,-11.125,972.175,1.3333333333333333,305.4587284957959
1996-03-21,-11.225,967.8625,2.5,39.72372816191981
1996-03-22,-12.5875,966.4375,2.6666666666666665,252.81311135435305
1996-03-23,-15.45,970.875,3.6,25.620761787836162
1996-03-24,-16.4,968.6875,1.8333333333333333,305.9415732772286
1996-03-25,-13.05,963.225,4.333333333333333,254.9202858828346
1996-03-26,-15.662500000000001,967.6125,8.142857142857142,250.0382213753967
1996-03-27,-15.5375,975.25,17.5,240.84944094137325
1996-03-28,-17.6,974.6375,4.5,273.38559938231606
1996-03-29,-18.383333333333333,969.0,3.25,282.5644236880351
1996-03-30,-11.1625,960.9875,29.0,246.24817078386593
1996-03-31,-11.35,969.55,1.5,318.5112439477577
1996-04-01,-13.228571428571428,971.9875,3.0,277.31721461804136
1996-04-02,-17.65,977.1,5.25,355.78726620382736
1996-04-03,-15.175,971.0875,5.0,320.26072107273643
1996-04-04,-17.271428571428572,952.625,1.75,260.2088587142644
1996-04-05,-19.542857142857144,954.6,5.0,15.860613166026278
1996-04-06,-19.8625,963.8,1.25,342.72971691120046
1996-04-07,-18.3875,969.6875,2.0,308.6890939891337
1996-04-08,-19.185714285714287,973.075,3.0,321.9356949758828
1996-04-09,-16.46,963.325,1.0,341.6601958125206
1996-04-10,-19.9625,951.3125,2.6666666666666665,18.835119872990454
1996-04-11,-20.571428571428573,947.4,1.8571428571428572,359.2947793840322
1996-04-12,-10.775,952.4375,2.8,8.192644085564442
1996-04-13,-11.466666666666667,968.15,2.0,296.46528379833046
1996-04-14,-14.366666666666667,963.575,2.25,333.61064009110686
1996-04-15,-10.35,964.5375,,278.94675178320233
1996-04-16,-15.2,955.075,3.25,270.10945227789233
1996-04-17,-17.175,953.95,2.0,347.377050844134
1996-04-18,-15.8625,960.1714285714286,2.0,328.1385531462395
1996-04-19,-15.9125,962.725,2.2,316.05476983632656
1996-04-20,-11.6875,969.7,,288.29504672941675
1996-04-21,-10.875,980.5625,2.5,296.5988653447583
1996-04-22,-12.1,969.35,1.6,314.5628838564329
1996-04-23,-17.0,967.325,1.5,260.32170254018246
1996-04-24,-19.6375,972.925,1.2,0.14774716146867833
1996-04-25,-16.4375,974.7875,2.6666666666666665,22.044549701686172
1996-04-26,-17.725,976.6,2.0,250.0
1996-04-27,-18.775,981.1875,1.6,309.3073630728284
1996-04-28,-20.675,969.3125,3.4,291.82386864294676
1996-04-29,-22.1125,967.2375,3.0,343.25707584924874
1996-04-30,-22.928571428571427,967.3125,,23.454333614408213
1996-05-01,-26.4625,968.45,2.6666666666666665,26.654537768485177
1996-05-02,-24.1125,966.7375,1.3333333333333333,308.1600976315516
1996-05-03,-24.9,969.2125,2.0,265.90334260151485
1996-05-04,-25.75,971.3625,1.3333333333333333,353.434948822922
1996-05-05,-26.3,971.25,2.0,329.2146838091865
1996-05-06,-23.02857142857143,967.1,2.25,328.01694665403136
1996-05-07,-23.5625,964.4125,1.75,278.6106400911069
1996-05-08,-20.425,965.475,3.3333333333333335,347.11582849872883
1996-05-09,-15.2875,958.35,2.5,340.2652580311851
1996-05-10,-13.457142857142857,962.5375,2.625,334.6654849465379
1996-05-11,-15.5,968.2,2.5,332.2776026195534
1996-05-12,-17.5,967.8375,2.1666666666666665,294.90626998277486
1996-05-13,-17.1125,954.9,2.3333333333333335,357.2527502654133
1996-05-14,-20.412499999999998,943.9375,3.0,278.9908907494897
1996-05-15,-19.2125,961.4,1.0,19.23867046978065
1996-05-16,-19.7,964.225,2.25,35.558536057412134
1996-05-17,-21.0875,959.975,2.8,295.20517610491845
1996-05-18,-21.1125,967.9375,2.6,51.67043694469767
1996-05-19,-23.8625,979.4875,2.0,19.606750629133224
1996-05-20,-22.9,982.025,3.2,332.5606187225367
1996-05-21,-27.25,978.8,3.0,314.6224036888086
1996-05-22,-32.425,980.6125,2.0,286.7772843266297
1996-05-23,-32.6125,983.9125,,
1996-05-24,-28.525,992.575,3.5,284.5212702474586
1996-05-25,-24.675,1000.725,3.6666666666666665,251.12837519733787
1996-05-26,-22.875,1001.3,1.6666666666666667,281.0532482167976
1996-05-27,-21.85,987.4,1.8,18.73789306893793
1996-05-28,-22.725,971.2125,1.8,302.5282121817797
1996-05-29,-24.8375,969.225,2.6666666666666665,35.000000000000014
1996-05-30,-31.125,972.425,4.0,239.99999999999994
1996-05-31,-32.05,977.8125,0.5,10.0
1996-06-01,-26.5125,981.3625,2.2,297.54335846165486
1996-06-02,-27.28333333333333,976.7125,2.0,341.89479519634614
1996-06-03,-25.0375,961.375,3.0,199.99999999999997
1996-06-04,-24.7875,961.7875,2.75,249.14929121956646
1996-06-05,-25.1125,961.975,3.0,284.3737004247386
1996-06-06,-24.9125,968.85,2.0,279.0828593603735
1996-06-07,-27.24,970.7,,350.71729852272483
1996-06-08,-29.65,976.325,1.6666666666666667,3.737893068937929
1996-06-09,-26.3625,975.6375,2.25,320.4061269092416
1996-06-10,-27.342857142857145,974.25,2.3333333333333335,345.07233105604644
1996-06-11,-28.775,972.95,1.8,300.2797124440556
1996-06-12,-25.275,970.1625,2.25,286.1876527819079
1996-06-13,-23.5375,969.175,2.6666666666666665,286.794869971758
1996-06-14,-19.985714285714288,967.8875,3.0,263.2858444925074
1996-06-15,-22.3625,966.125,4.0,308.49598175360876
1996-06-16,-19.6125,963.675,,351.64523796803184
1996-06-17,-22.625,957.4875,4.0,330.1716638710189
1996-06-18,-26.275,951.4125,1.0,270.0
1996-06-19,-24.3375,954.125,2.25,264.32434809439377
1996-06-20,-23.575,956.9125,1.75,274.01481697457973
1996-06-21,-24.7125,968.0125,1.0,354.63576527004443
1996-06-22,-22.66,976.875,3.0,305.3869506995744
1996-06-23,-25.2125,979.025,5.0,254.76867296544276
1996-06-24,-27.0875,976.0375,1.8,352.78022392759874
1996-06-25,-14.775,963.35,4.0,253.61128559761184
1996-06-26,-11.9625,964.9875,,261.89850342275156
1996-06-27,-16.016666666666666,967.55,2.75,345.333557387755
1996-06-28,-15.325,979.225,,261.9103633457973
1996-06-29,-15.4625,978.5375,7.0,321.70495327058325
1996-06-30,-21.485714285714288,961.7875,3.3333333333333335,332.72971691120046
1996-07-01,-25.3125,953.675,2.75,1.3947817876955793
1996-07-02,-17.675,961.4125,1.0,333.5384926901256
1996-07-03,-19.0,970.175,1.3333333333333333,335.0
1996-07-04,-21.375,968.5625,2.2,331.2952601261438
1996-07-05,-17.46,959.1875,3.25,336.34897296656135
1996-07-06,-23.4625,962.3875,2.6,21.093444322823473
1996-07-07,-27.4,967.0625,1.6666666666666667,13.259632180094703
1996-07-08,-27.483333333333334,968.4125,2.6666666666666665,305.47131766959615
1996-07-09,-27.7125,969.775,2.0,3.804540508698741
1996-07-10,-26.2375,962.875,2.0,320.2176065999841
1996-07-11,-20.400000000000002,965.8625,4.75,351.9582683620902
1996-07-12,-12.683333333333332,960.5125,3.0,32.02458354904462
1996-07-13,-19.0875,968.725,2.5,341.5900934588335
1996-07-14,-23.0375,976.475,2.0,23.55966818517702
1996-07-15,-27.7125,976.8625,1.6,285.0
1996-07-16,-25.337500000000002,976.35,1.8,321.97543811786704
1996-07-17,-22.925,972.7,1.25,340.0
1996-07-18,-25.9125,975.9625,2.0,250.71729852272483
1996-07-19,-30.7125,979.225,3.6,42.05910308356326
1996-07-20,-31.62857142857143,972.975,1.0,346.8757318772083
1996-07-21,-27.8375,963.35,2.3333333333333335,259.6782974598175
1996-07-22,-27.8,964.2875,2.25,354.651290100757
1996-07-23,-17.025,970.6875,4.0,294.9085853757538
1996-07-24,-24.7375,963.475,,352.9858821561407
1996-07-25,-24.2625,980.6,2.25,0.4888574033731184
1996-07-26,-24.575,984.4375,1.3333333333333333,280.3217025401825
1996-07-27,-24.314285714285713,985.6875,2.0,344.3482949462144
1996-07-28,-24.825,983.1125,1.0,288.7378930689379
1996-07-29,-22.45,972.4875,2.0,342.5500944288671
1996-07-30,-24.042857142857144,969.925,4.0,305.4477128889371
1996-07-31,-22.25,965.5125,,266.53056046639057
1996-08-01,-13.540000000000001,971.0375,,303.20989861763024
1996-08-02,-17.157142857142855,970.475,3.0,316.2773064648556
1996-08-03,-21.9625,965.825,2.0,296.1430504290121
1996-08-04,-25.8,960.3875,1.0,343.29504672941675
1996-08-05,-16.78,956.2125,2.3333333333333335,343.88851572865065
1996-08-06,-11.325,957.6125,3.0,12.163631526425238
1996-08-07,-13.525,957.55,2.0,313.2191788937142
1996-08-08,-15.785714285714286,955.25,2.75,320.04976806663865
1996-08-09,-21.24285714285714,949.625,2.0,282.70981195788397
1996-08-10,-22.225,962.8375,2.2,312.90333693695624
1996-08-11,-23.575,974.8375,2.25,324.0319899611287
1996-08-12,-27.7875,981.025,1.6666666666666667,340.0
1996-08-13,-25.614285714285717,981.2,1.8,315.68868150996053
1996-08-14,-21.675,987.6,2.4,20.75914142558356
1996-08-15,-22.025,988.375,2.4,304.48970527959693
1996-08-16,-20.2375,986.95,2.1666666666666665,293.29818851789366
1996-08-17,-19.1125,977.4375,3.0,10.447914944574238
1996-08-18,-23.325,974.2,2.0,236.52110990083708
1996-08-19,-27.1,965.175,2.0,269.6782974598175
1996-08-20,-26.25,966.35,1.5,340.57548769289576
1996-08-21,-25.32857142857143,971.825,2.0,323.4475968888012
1996-08-22,-23.275,973.075,3.0,304.36225137466016
1996-08-23,-21.46666666666667,973.7125,2.0,278.1835923759378
1996-08-24,-14.75,972.4,,246.58423326510967
1996-08-25,-6.1875,977.5625,56.0,246.67043694469766
1996-08-26,-11.528571428571428,990.475,7.0,225.97830782942233
1996-08-27,-8.4,995.7,,323.43890975425325
1996-08-28,-12.02,984.3375,1.5,320.0
1996-08-29,-16.599999999999998,978.5125,2.5,322.4501823807414
1996-08-30,-16.4875,982.9625,2.3333333333333335,346.1783133457763
1996-08-31,-13.6375,984.55,1.5,3.6945658093919196
1996-09-01,-15.283333333333333,987.25,2.75,285.12246735484314
1996-09-02,-19.383333333333333,988.675,2.6666666666666665,348.2889375509244
1996-09-03,-22.7375,987.9625,2.0,328.79397688699686
1996-09-04,-23.475,987.15,2.5,305.0
1996-09-05,-24.55,989.9625,1.4285714285714286,348.08248883403496
1996-09-06,-23.985714285714288,993.5375,2.3333333333333335,12.94260961839927
1996-09-07,-25.2,990.5,0.25,300.0
1996-09-08,-19.833333333333332,989.0,1.5,319.15096585546905
1996-09-09,-20.675,992.625,2.0,304.9062699827749
1996-09-10,-20.442857142857143,982.8625,2.0,272.60219520239497
1996-09-11,-24.3625,981.5625,4.75,23.803186913078456
1996-09-12,-26.7375,977.4125,2.3333333333333335,320.5151773955676
1996-09-13,-29.5,978.8375,1.5,12.636416951306447
1996-09-14,-29.725,980.7125,1.6666666666666667,301.1340525923834
1996-09-15,-24.6875,976.9375,1.6666666666666667,9.403504502942981
1996-09-16,-20.016666666666666,966.55,3.4,321.34291130664786
1996-09-17,-23.925,967.275,3.0,340.5601956029855
1996-09-18,-22.985714285714288,970.8,2.6,17.95545029831382
1996-09-19,-20.599999999999998,971.1625,2.142857142857143,309.94217897680545
1996-09-20,-21.5875,972.25,2.75,289.5783927580122
1996-09-21,-20.271428571428572,972.1875,2.75,308.7226935351444
1996-09-22,-21.925,974.9875,1.0,27.460850663913092
